category,code,created_at,is_published,item_name,item_name_zh,label,made_in,material,price
"[""ジャケット/アウター"",""その他アウター""]",A2113FC_473,2021-10-26T13:32:41.730Z,true,オータムチェリーとうさぎ刺繍コート,秋天的樱桃和野兔刺绣大衣,PINK HOUSE,中国,(表地）綿100% （中綿）ポリエステル100% （裏地）綿100% （別布）綿100%,85800
"[""トップス"",""シャツ/ブラウス""]",A2113FV_312,2021-10-29T13:56:33.762Z,true,クマの耳フード付きローンベスト,带熊耳帽的草坪马甲,PINK HOUSE,ベトナム,,41800
"[""スカート"",""スカート""]",A2113FSY501,2021-11-03T11:30:33.987Z,true,Salon de Fraiseパッチワークスカート,芙拉伊丝沙龙拼接短裙,PINK HOUSE,フィリピン,綿100%,121000
"[""ファッション雑貨"",""付け襟""]",A2113PE_513,2021-11-03T11:31:32.177Z,true,レースフリルティペット,花边荷叶边领带,PINK HOUSE,ベトナム,（表地）綿100% （チュール部分）ナイロン100% （レース部分）ナイロン100%,19800
"[""トップス"",""スウェット""]",A2113UTR520,2021-11-03T11:32:36.491Z,true,Salon de Fraiseトレーナー,芙拉伊丝沙龙培训师,PINK HOUSE,日本,,19800
"[""パンツ"",""スウェットパンツ""]",A2113UP_522,2021-11-03T11:32:38.377Z,true,Salon de Fraiseスウェットパンツ,芙蕾丝沙龙运动长裤,PINK HOUSE,日本,（表地・ポケット袋布）綿100% （リブ部分）綿95% ポリウレタン5%,17600
"[""シューズ"",""ブーツ""]",A2113PSH527,2021-11-03T11:32:40.580Z,true,フェイクレザーブーツ,仿真皮靴,PINK HOUSE,中国,（甲材）人工皮革（底材）合成底（部分使用）合成皮革,41800
"[""レッグウェア"",""ソックス/靴下""]",A2113PSC535,2021-11-03T11:32:43.989Z,true,ロゴ入りハイソックス,带标志的高筒袜,PINK HOUSE,日本,綿45% アクリル30% ナイロン20% ポリウレタン5%,2750
"[""アクセサリー"",""ブローチ/コサージュ""]",A2113PAC538,2021-11-03T11:33:05.654Z,true,イチゴメタルピンブローチ,草莓金属针胸针,PINK HOUSE,日本,合金　真鍮,6050
"[""トップス"",""シャツ/ブラウス""]",A2113FB_508,2021-11-03T11:33:16.377Z,true,レース使いローンリボンタイブラウス,蕾丝加强型孤式领结上衣,PINK HOUSE,ベトナム,（表地）綿100% （レース部分）ナイロン75% 綿25%,35200
"[""スカート"",""スカート""]",A2113FSY510,2021-11-03T11:34:14.311Z,true,レース使いローンスカート,蕾丝草裙,PINK HOUSE,ベトナム,（表地）綿100% （レース部分）ナイロン84% 綿16%,74800
"[""トップス"",""Tシャツ/カットソー""]",A2313UPO507,2021-11-05T01:32:36.625Z,true,レールウェイKARLくんプリントカットソー,铁道部门KARL-kun印刷品剪裁与缝制,Karl Helmut,日本,綿100％,15400
"[""トップス"",""Tシャツ/カットソー""]",A2313UPO511,2021-11-05T01:32:38.180Z,true,ロゴプリントカットソー,印有标志的剪裁和缝制,Karl Helmut,日本,綿100％,9350
"[""ジャケット/アウター"",""セットアップ""]",A2311PE_108,2021-11-05T11:45:08.339Z,true,2021 KARL HELMUT HAPPY SET,2021年卡尔-赫尔穆特快乐套装,Karl Helmut,中国（ソックス）日本（袋）インド,,22000
"[""トップス"",""Tシャツ/カットソー""]",A2303UTS104,2021-08-06T18:57:04.381Z,true,**フレンチブルドッグ＆パグアップリケＴシャツ,**法国斗牛犬和巴哥犬贴花T恤,Karl Helmut,日本,,12100
"[""トップス"",""Tシャツ/カットソー""]",A2303UTS103,2021-08-06T18:57:06.172Z,true,**ブリティッシュドックスプリントＴシャツ,**英国医生印花T-shirt,Karl Helmut,日本,,15400
"[""アクセサリー"",""ブローチ/コサージュ""]",A2303PE_011,2021-08-06T18:57:07.778Z,true,**ギンガムチェックうさぎコサージュ,**格纹格子兔子胸花,Karl Helmut,日本,,15400
"[""トップス"",""Tシャツ/カットソー""]",A2301UTS509,2021-08-06T18:57:18.021Z,true,**カールヘルムロゴプリントＴシャツ,**卡尔-赫尔姆标志印花T恤,Karl Helmut,日本,,9460
"[""トップス"",""Tシャツ/カットソー""]",A2301UTS408,2021-08-06T18:57:19.739Z,true,**ルチャカールくんワッペンＴシャツ,**鲁查克尔-昆的徽章T恤衫,Karl Helmut,日本,,15400
"[""パンツ"",""デニムパンツ""]",A2301FP_305,2021-08-06T18:57:23.313Z,true,**ロゴ刺繍入りストレッチデニムパンツ,**带刺绣标志的弹性牛仔长裤,Karl Helmut,中国,,26400
"[""パンツ"",""デニムパンツ""]",A2311FP_204,2021-08-06T19:01:34.664Z,true,ネーム使いストレッチカラーデニムパンツ,带名字的弹性彩色牛仔裤,Karl Helmut,日本,（表地）綿95% ポリウレタン5% （別布）綿100%,26400
"[""インテリア"",""タオル""]",A2313PTW011,2021-08-06T19:03:24.252Z,true,ブルーベリーアイズプリントタオルハンカチ,蓝莓眼印花毛巾手帕,Karl Helmut,日本,,880
"[""パンツ"",""カーゴパンツ""]",A2313FP_004,2021-08-06T19:03:35.760Z,true,チノストレッチハーフパンツ,奇诺弹力半身长裤,Karl Helmut,日本,綿57% 複合繊維（ポリエステル）43%,17600
"[""トップス"",""シャツ/ブラウス""]",A2313FB_102,2021-08-06T19:03:37.349Z,true,オリジナルチェックブラウス,原创格子衬衫,Karl Helmut,日本,綿100%,16500
"[""トップス"",""シャツ/ブラウス""]",A2313FB_001,2021-08-06T19:03:44.295Z,true,ブルーベリーアイズプリントフードブラウス,蓝莓眼印花连帽上衣,Karl Helmut,日本,,30800
"[""トップス"",""Tシャツ/カットソー""]",A2311UTS507,2021-08-06T19:03:46.059Z,true,ヒッコリーワッペンロゴＴシャツ,希克里-瓦本标志T恤衫,Karl Helmut,日本,綿100%,9900
"[""トップス"",""Tシャツ/カットソー""]",A2311UTS505,2021-08-06T19:03:49.445Z,true,テディベアクラブTシャツ,泰迪熊俱乐部T恤,Karl Helmut,日本,綿100%,15400
"[""トップス"",""シャツ/ブラウス""]",A2311FB_503,2021-08-06T19:03:59.269Z,true,ヒッコリーワッペンシャツブラウス,山核桃徽章衬衫上衣,Karl Helmut,日本,綿100%,20900
"[""トップス"",""シャツ/ブラウス""]",A2311FB_401,2021-08-06T19:04:03.026Z,true,ハンバーガーカールくんプリントシャツ,伯格-卡尔印花衬衫,Karl Helmut,日本,綿100%,26400
"[""帽子"",""ハット""]",A2111PHT914,2021-08-06T19:09:48.223Z,true,little sunny bite×PINK HOUSEデニムメトロハット,Little sunny bite x PINK HOUSE牛仔布地铁帽,PINK HOUSE,中国,,7920
"[""ヘアアクセサリー"",""バレッタ/ヘアクリップ""]",A2111PE_915,2021-08-06T19:09:50.837Z,true,little sunny bite×PINK HOUSEローズブーケプリントリボンバレッタ,little sunny bite x PINK HOUSE玫瑰花束印花丝带发夹,PINK HOUSE,日本,,4950
"[""バッグ"",""トートバッグ""]",A2111PBG911,2021-08-06T19:09:58.408Z,true,little sunny bite×PINK HOUSEハートリボンプリントデニムバッグ,little sunny bite x PINK HOUSE 心形丝带印花牛仔包,PINK HOUSE,中国,,14300
"[""トップス"",""カーディガン/ボレロ""]",A2111KCD908,2021-08-06T19:10:00.870Z,true,little sunny bite×PINK HOUSEマーガレットモチーフカーディガン,小晴天咬牙切齿 x PINK HOUSE 玛格丽特图案开衫,PINK HOUSE,中国,,26400
"[""スカート"",""スカート""]",A2111FSY902,2021-08-06T19:10:04.118Z,true,little sunny bite×PINK HOUSEマーガレットプリントスカート,Little sunny bite x PINK HOUSE Margaret印花裙,PINK HOUSE,ベトナム,,29700
"[""ワンピース/ドレス"",""ワンピース""]",A2111FAY906,2021-08-06T19:10:13.444Z,true,little sunny bite×PINK HOUSEフリルカラーワンピース,小晴天咬牙切齿 x PINK HOUSE流苏领连衣裙,PINK HOUSE,ベトナム,,35200
"[""トップス"",""スウェット""]",A2311UTR010,2021-08-06T19:11:22.701Z,true,KARLロゴプリントトレーナー,KARL标志印花运动衫,Karl Helmut,日本,綿100%（リブ部分）綿95% ポリウレタン5%,13200
"[""トップス"",""スウェット""]",A2311UTR007,2021-08-06T19:11:24.962Z,true,KHロゴギンガムチェックアップリケトレーナー,KH标志格子贴花运动衫,Karl Helmut,日本,綿100％ （リブ部分）綿95% ポリウレタン5%,19800
"[""トップス"",""Tシャツ/カットソー""]",A2311UPO006,2021-08-06T19:11:27.241Z,true,KHロゴギンガムチェックアップリケカットソー,KH标志格子贴花的剪裁和缝制,Karl Helmut,日本,綿100％,16500
"[""トップス"",""シャツ/ブラウス""]",A2303FB_401,2021-08-06T19:12:18.410Z,true,ワンダーラビットリターンズプリントフード付きブラウス,神奇的兔子回归印花连帽上衣,Karl Helmut,日本,綿100％,31900
"[""パンツ"",""デニムパンツ""]",A2303FP_305,2021-08-06T19:12:48.241Z,true,ネームワッペン使いストレッチデニムパンツ,弹性牛仔长裤，带姓名徽章,Karl Helmut,タイ,,25300
"[""シューズ"",""スニーカー""]",A2301PSH412,2021-08-12T06:37:04.650Z,true,**ネームワッペン使いスリッポン,**带名签的滑套,Karl Helmut,中国,,23100
"[""トップス"",""シャツ/ブラウス""]",A2113FB_264,2021-08-13T06:35:35.642Z,true,ハートステッチレースブラウス,心形缝线蕾丝上衣,PINK HOUSE,日本,,61600
"[""ワンピース/ドレス"",""ワンピース""]",A2113UA_248,2021-08-13T06:35:37.302Z,true,タータンチェック使いフードワンピース,格子呢连衣裙,PINK HOUSE,日本,,24200
"[""トップス"",""Tシャツ/カットソー""]",A2113UPO246,2021-08-13T06:35:50.995Z,true,バックロゴ＆ネーム使いカットソー,裁剪和缝制，背面有商标和名字,PINK HOUSE,日本,,12100
"[""トップス"",""Tシャツ/カットソー""]",A2113UTS270,2021-08-13T06:36:02.961Z,true,ハートステッチレースアップリケカットソー,心形缝制蕾丝贴花剪裁与缝纫,PINK HOUSE,日本,表地：綿100%  刺繍糸：（表糸）綿67% ポリエステル26% ナイロン7% （裏糸）ポリエステル100% 　別布：綿100% 　レース部分：ナイロン100%,16500
"[""トップス"",""カーディガン/ボレロ""]",A2113KCD274,2021-08-13T06:36:09.649Z,true,モチーフ付き透かし柄カーディガン,镂空图案的开衫,PINK HOUSE,中国,アクリル71% ナイロン29%,18700
"[""ジャケット/アウター"",""その他アウター""]",A2113FJ_269,2021-08-13T06:36:16.674Z,true,カルーセル刺繍入りフードジャケット,带有旋转木马刺绣的连帽外套,PINK HOUSE,中国,,74800
"[""スカート"",""スカート""]",A2113FSY262,2021-08-24T06:35:17.390Z,true,カルーセルプリントスカート,旋转木马印花短裙,PINK HOUSE,フィリピン,,79200
"[""トップス"",""シャツ/ブラウス""]",A2113FB_261,2021-08-24T06:35:21.372Z,true,カルーセルプリントブラウス,旋转木马印花上衣,PINK HOUSE,フィリピン,,59400
"[""ワンピース/ドレス"",""ワンピース""]",A2113FAY266,2021-08-24T06:35:23.140Z,true,ハートステッチレースワンピース,心形缝线蕾丝连衣裙,PINK HOUSE,日本,,121000
"[""バッグ"",""トートバッグ""]",A2113PBG275,2021-08-24T06:35:34.231Z,true,いちご＆チェリーミーティングアップリケバッグ,草莓和樱桃会议贴花袋,PINK HOUSE,日本,,16500
"[""レッグウェア"",""ソックス/靴下""]",A2301PSC316,2021-08-26T15:18:53.531Z,true,【OUTLET】<50%off>ニャンダナ柄ソックス,OUTLET]<5折>南丹娜图案袜子,Karl Helmut,日本,,2860
"[""パンツ"",""その他パンツ""]",A2393FP_507,2021-08-26T15:25:50.390Z,true,【OUTLET】<60%off>　ムートンジャージパンツ,OUTLET] <6折> Mouton针织长裤,Karl Helmut,ベトナム,,20900
"[""ジャケット/アウター"",""スカジャン""]",A2393FJM504,2021-08-26T15:25:54.398Z,true,【OUTLET】<60%off>　ワッペン使いサテンブルゾン,OUTLET] <60% off> 缎面连衣裙，配以瓦片。,Karl Helmut,中国,,85800
"[""ジャケット/アウター"",""その他アウター""]",A2393FJ_305,2021-08-26T15:25:56.195Z,true,【OUTLET】<60%off>　ボタニカルフラワープリントジャケット,OUTLET] <6折>植物花纹夹克,Karl Helmut,中国,,52800
"[""パンツ"",""その他パンツ""]",A2391FP_505,2021-08-26T15:26:01.856Z,true,【OUTLET】<60%off>　ネームワッペン使いハーフパンツ,OUTLET] <六折>半身长裤配胸牌,Karl Helmut,中国,,26400
"[""パンツ"",""デニムパンツ""]",A2303UP_311,2021-08-26T15:26:05.825Z,true,【OUTLET】<50%off>セルビッチテープ使いニットデニムパンツ,OUTLET] <5折> 带边角料的针织牛仔长裤,Karl Helmut,日本,,26400
"[""パンツ"",""その他パンツ""]",A2303FP_414,2021-08-26T15:26:10.232Z,true,【OUTLET】<50%off>ワンダーラビットワッペン付きスエードストレッチパンツ,OUTLET] <50% off> 麂皮绒弹力裤，带神奇兔子贴片,Karl Helmut,日本,,28600
"[""ジャケット/アウター"",""スカジャン""]",A2301FJM004,2021-08-26T15:26:31.841Z,true,【OUTLET】<50%off>サー・カールヘルムペンギン＆2020テディベア刺繍入りサテンブルゾン,OUTLET] <50% off> 卡尔赫姆爵士企鹅和2020年泰迪熊刺绣缎面长袍,Karl Helmut,中国,,60500
"[""トップス"",""シャツ/ブラウス""]",A2301FB_101,2021-08-26T15:26:34.219Z,true,【OUTLET】<50%off>KHロッカーズKARLくんプリントシャツブラウス,OUTLET] <5折>KH Rockers KARL-kun印花衬衫上衣,Karl Helmut,日本,,30800
"[""スカート"",""スカート""]",A2113FSY301,2021-09-01T02:55:07.271Z,true,ひなぎくテディプリントスカート,雏菊泰迪印花裙,PINK HOUSE,フィリピン,綿100%,79200
"[""トップス"",""カーディガン/ボレロ""]",A2113KCD317,2021-09-01T02:55:28.698Z,true,テディコサージュ付きひなぎくモチーフカーディガン,带泰迪胸花的雏菊图案开衫,PINK HOUSE,中国,,41800
"[""トップス"",""パーカー""]",A2113UCD324,2021-09-01T02:55:54.752Z,true,くま耳ふわもこパーカー,带熊耳的毛茸茸的连帽衫,PINK HOUSE,中国,ポリエステル100% （部分使用）アクリル55% 綿45％,17600
"[""バッグ"",""ショルダーバッグ""]",A2313PBG311,2021-09-01T02:56:24.575Z,true,ロゴ入り本革ショルダーバッグ,带标志的真皮肩包,Karl Helmut,中国,（表地）牛革（裏地）ポリエステル100％,16500
"[""ワンピース/ドレス"",""ワンピース""]",A2113FA_305,2021-09-14T05:29:45.507Z,true,アースギンガムシャツワンピース,大地格子衬衫连衣裙,PINK HOUSE,フィリピン,,26400
"[""トップス"",""カーディガン/ボレロ""]",A2113FS_361,2021-09-18T01:30:42.092Z,true,まんまるコスモスプリントスカート,圆形波斯菊印花短裙,PINK HOUSE,フィリピン,綿100%,46200
"[""ワンピース/ドレス"",""チュニック""]",A2113UBY372,2021-09-18T01:30:59.312Z,true,まんまるコスモスモチーフパーカーチュニック,圆形宇宙图案连帽衫外衣,PINK HOUSE,日本,,23100
"[""トップス"",""カーディガン/ボレロ""]",A2113UCD373,2021-09-18T01:31:01.267Z,true,リボンモチーフ付きロングスウェットカーディガン,有丝带图案的长款运动衫开衫,PINK HOUSE,日本,綿100%,26400
"[""レッグウェア"",""ソックス/靴下""]",A2113PSC377,2021-09-18T01:31:10.999Z,true,まんまるコスモスモチーフソックス,圆形波斯菊图案的袜子,PINK HOUSE,日本,,1980
"[""ワンピース/ドレス"",""ワンピース""]",A2113FAY902,2021-09-21T13:06:12.010Z,true,ラブリボンベアプリントロングワンピース,爱的丝带小熊印花长裙,misako aoki×PINK HOUSE,フィリピン,,94600
"[""トップス"",""カーディガン/ボレロ""]",A2113KCD904,2021-09-21T13:06:31.049Z,true,ラブリボンベアモチーフニットカーディガン,爱心丝带熊图案针织开衫,misako aoki×PINK HOUSE,中国,,25300
"[""アクセサリー"",""ブローチ/コサージュ""]",A2113PE_909,2021-09-21T13:07:15.605Z,true,ラブリボンベアぬいぐるみコサージュ,爱的丝带熊毛绒胸花,misako aoki×PINK HOUSE,中国,,7480
"[""ワンピース/ドレス"",""ワンピース""]",A2113FAY368,2021-09-29T01:30:28.373Z,true,まんまるコスモスモチーフワンピース,圆形波斯菊图案的裙子,PINK HOUSE,フィリピン,,44000
"[""トップス"",""カーディガン/ボレロ""]",A2113KCD421,2021-10-01T01:30:32.363Z,true,モチーフ付きフリルニットフードカーディガン,带图案的褶皱针织连帽开衫,PINK HOUSE,中国製,,37400
